fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
21127,county,G,Dem,64524,20241,18,1.0,18,18525,False,,KY,1516,0.378621,False,kentucky,governor
21127,county,G,Lib,67927,20628,18,1.0,18,18525,False,,KY,71,0.017732,False,kentucky,governor
21129,county,G,GOP,63424,20103,10,1.0,10,18525,False,,KY,1321,0.646598,False,kentucky,governor
21129,county,G,Dem,64524,20241,10,1.0,10,18525,False,,KY,675,0.330396,False,kentucky,governor
21129,county,G,Lib,67927,20628,10,1.0,10,18525,False,,KY,47,0.023005,False,kentucky,governor
21131,county,G,GOP,63424,20103,17,1.0,17,18525,False,,KY,2289,0.757947,False,kentucky,governor
21131,county,G,Dem,64524,20241,17,1.0,17,18525,False,,KY,680,0.225166,False,kentucky,governor
21131,county,G,Lib,67927,20628,17,1.0,17,18525,False,,KY,51,0.016887,False,kentucky,governor
21133,county,G,GOP,63424,20103,30,1.0,30,18525,False,,KY,3089,0.527673,False,kentucky,governor
21133,county,G,Dem,64524,20241,30,1.0,30,18525,False,,KY,2626,0.448582,False,kentucky,governor
21133,county,G,Lib,67927,20628,30,1.0,30,18525,False,,KY,139,0.023744,False,kentucky,governor
21135,county,G,GOP,63424,20103,14,1.0,14,18525,False,,KY,2424,0.697554,False,kentucky,governor
21135,county,G,Dem,64524,20241,14,1.0,14,18525,False,,KY,948,0.272806,False,kentucky,governor
21135,county,G,Lib,67927,20628,14,1.0,14,18525,False,,KY,103,0.02964,False,kentucky,governor
21137,county,G,GOP,63424,20103,17,1.0,17,18525,False,,KY,4430,0.620274,False,kentucky,governor
21137,county,G,Dem,64524,20241,17,1.0,17,18525,False,,KY,2558,0.358163,False,kentucky,governor
21137,county,G,Lib,67927,20628,17,1.0,17,18525,False,,KY,154,0.021563,False,kentucky,governor
21139,county,G,GOP,63424,20103,2,0.2,10,18525,False,,KY,472,0.644809,False,kentucky,governor
21139,county,G,Dem,64524,20241,2,0.2,10,18525,False,,KY,250,0.34153,False,kentucky,governor
21139,county,G,Lib,67927,20628,2,0.2,10,18525,False,,KY,10,0.013661,False,kentucky,governor
21141,county,G,GOP,63424,20103,11,0.55,20,18525,False,,KY,2145,0.580357,False,kentucky,governor
