returned,month,county,year,date,day,sent
84,8,trempealeau,2018,2018/8/7,7,139
134,8,vernon,2018,2018/8/7,7,244
194,8,vilas,2018,2018/8/7,7,337
872,8,walworth,2018,2018/8/7,7,1687
129,8,washburn,2018,2018/8/7,7,202
1729,8,washington,2018,2018/8/7,7,2389
6029,8,waukesha,2018,2018/8/7,7,9161
501,8,waupaca,2018,2018/8/7,7,672
176,8,waushara,2018,2018/8/7,7,269
1640,8,winnebago,2018,2018/8/7,7,2385
833,8,wood,2018,2018/8/7,7,1207
240,10,adams,2016,2016/10/18,18,364
241,10,ashland,2016,2016/10/18,18,354
615,10,barron,2016,2016/10/18,18,1056
372,10,bayfield,2016,2016/10/18,18,502
10081,10,brown,2016,2016/10/18,18,13565
115,10,buffalo,2016,2016/10/18,18,200
349,10,burnett,2016,2016/10/18,18,526
1002,10,calumet,2016,2016/10/18,18,1411
1132,10,chippewa,2016,2016/10/18,18,1832
202,10,clark,2016,2016/10/18,18,351
1501,10,columbia,2016,2016/10/18,18,1991
184,10,crawford,2016,2016/10/18,18,293
26603,10,dane,2016,2016/10/18,18,34566
1304,10,dodge,2016,2016/10/18,18,1856
764,10,door,2016,2016/10/18,18,1097
1418,10,douglas,2016,2016/10/18,18,1915
737,10,dunn,2016,2016/10/18,18,1093
3632,10,eau claire,2016,2016/10/18,18,4598
82,10,florence,2016,2016/10/18,18,126
2674,10,fond du lac,2016,2016/10/18,18,3749
180,10,forest,2016,2016/10/18,18,257
758,10,grant,2016,2016/10/18,18,1105
326,10,green,2016,2016/10/18,18,559
274,10,green lake,2016,2016/10/18,18,444
580,10,iowa,2016,2016/10/18,18,825
204,10,iron,2016,2016/10/18,18,311
136,10,jackson,2016,2016/10/18,18,241
1732,10,jefferson,2016,2016/10/18,18,2532
359,10,juneau,2016,2016/10/18,18,583
7867,10,kenosha,2016,2016/10/18,18,9785
261,10,kewaunee,2016,2016/10/18,18,421
2422,10,la crosse,2016,2016/10/18,18,3851
136,10,lafayette,2016,2016/10/18,18,270
299,10,langlade,2016,2016/10/18,18,491
449,10,lincoln,2016,2016/10/18,18,669
2127,10,manitowoc,2016,2016/10/18,18,3007
4264,10,marathon,2016,2016/10/18,18,5615
931,10,marinette,2016,2016/10/18,18,1319
247,10,marquette,2016,2016/10/18,18,346
35,10,menominee,2016,2016/10/18,18,37
23660,10,milwaukee,2016,2016/10/18,18,35072
515,10,monroe,2016,2016/10/18,18,864
683,10,oconto,2016,2016/10/18,18,1054
980,10,oneida,2016,2016/10/18,18,1450
6414,10,outagamie,2016,2016/10/18,18,8784
4217,10,ozaukee,2016,2016/10/18,18,5785
54,10,pepin,2016,2016/10/18,18,125
869,10,pierce,2016,2016/10/18,18,1309
511,10,polk,2016,2016/10/18,18,804
3258,10,portage,2016,2016/10/18,18,3881
165,10,price,2016,2016/10/18,18,289
6587,10,racine,2016,2016/10/18,18,8876
198,10,richland,2016,2016/10/18,18,306
4320,10,rock,2016,2016/10/18,18,5640
66,10,rusk,2016,2016/10/18,18,157
1276,10,sauk,2016,2016/10/18,18,1971
452,10,sawyer,2016,2016/10/18,18,718
697,10,shawano,2016,2016/10/18,18,1049
3644,10,sheboygan,2016,2016/10/18,18,4891
2004,10,st. croix,2016,2016/10/18,18,2998
211,10,taylor,2016,2016/10/18,18,418
148,10,trempealeau,2016,2016/10/18,18,296
256,10,vernon,2016,2016/10/18,18,492
526,10,vilas,2016,2016/10/18,18,936
2314,10,walworth,2016,2016/10/18,18,3772
369,10,washburn,2016,2016/10/18,18,526
4109,10,washington,2016,2016/10/18,18,6146
10504,10,waukesha,2016,2016/10/18,18,18189
810,10,waupaca,2016,2016/10/18,18,1277
422,10,waushara,2016,2016/10/18,18,665
5436,10,winnebago,2016,2016/10/18,18,7482
2023,10,wood,2016,2016/10/18,18,2630
1210,11,adams,2016,2016/11/4,4,1292
865,11,ashland,2016,2016/11/4,4,949
2823,11,barron,2016,2016/11/4,4,3080
996,11,bayfield,2016,2016/11/4,4,1092
35158,11,brown,2016,2016/11/4,4,36889
447,11,buffalo,2016,2016/11/4,4,515
837,11,burnett,2016,2016/11/4,4,939
4178,11,calumet,2016,2016/11/4,4,4407
5346,11,chippewa,2016,2016/11/4,4,5691
687,11,clark,2016,2016/11/4,4,804
4970,11,columbia,2016,2016/11/4,4,5217
691,11,crawford,2016,2016/11/4,4,784
98618,11,dane,2016,2016/11/4,4,104014
5377,11,dodge,2016,2016/11/4,4,5671
3201,11,door,2016,2016/11/4,4,3478
4186,11,douglas,2016,2016/11/4,4,4457
2303,11,dunn,2016,2016/11/4,4,2554
11652,11,eau claire,2016,2016/11/4,4,12152
242,11,florence,2016,2016/11/4,4,269
8305,11,fond du lac,2016,2016/11/4,4,8894
445,11,forest,2016,2016/11/4,4,486
2961,11,grant,2016,2016/11/4,4,3195
2570,11,green,2016,2016/11/4,4,2763
950,11,green lake,2016,2016/11/4,4,1054
2129,11,iowa,2016,2016/11/4,4,2228
513,11,iron,2016,2016/11/4,4,564
575,11,jackson,2016,2016/11/4,4,657
8192,11,jefferson,2016,2016/11/4,4,8668
1202,11,juneau,2016,2016/11/4,4,1342
24601,11,kenosha,2016,2016/11/4,4,25507
1087,11,kewaunee,2016,2016/11/4,4,1186
18813,11,la crosse,2016,2016/11/4,4,19439
515,11,lafayette,2016,2016/11/4,4,567
943,11,langlade,2016,2016/11/4,4,1084
1433,11,lincoln,2016,2016/11/4,4,1622
7134,11,manitowoc,2016,2016/11/4,4,7491
14163,11,marathon,2016,2016/11/4,4,14927
2926,11,marinette,2016,2016/11/4,4,3115
716,11,marquette,2016,2016/11/4,4,784
137,11,menominee,2016,2016/11/4,4,140
106608,11,milwaukee,2016,2016/11/4,4,111686
2601,11,monroe,2016,2016/11/4,4,2790
2153,11,oconto,2016,2016/11/4,4,2388
2907,11,oneida,2016,2016/11/4,4,3254
29583,11,outagamie,2016,2016/11/4,4,30844
17946,11,ozaukee,2016,2016/11/4,4,18773
202,11,pepin,2016,2016/11/4,4,292
3294,11,pierce,2016,2016/11/4,4,3611
1798,11,polk,2016,2016/11/4,4,2001
10503,11,portage,2016,2016/11/4,4,10876
693,11,price,2016,2016/11/4,4,813
26419,11,racine,2016,2016/11/4,4,27603
660,11,richland,2016,2016/11/4,4,742
16571,11,rock,2016,2016/11/4,4,17274
379,11,rusk,2016,2016/11/4,4,498
5348,11,sauk,2016,2016/11/4,4,5658
1457,11,sawyer,2016,2016/11/4,4,1576
2328,11,shawano,2016,2016/11/4,4,2521
11981,11,sheboygan,2016,2016/11/4,4,12580
9381,11,st. croix,2016,2016/11/4,4,9949
850,11,taylor,2016,2016/11/4,4,960
983,11,trempealeau,2016,2016/11/4,4,1099
1205,11,vernon,2016,2016/11/4,4,1398
2185,11,vilas,2016,2016/11/4,4,2411
10773,11,walworth,2016,2016/11/4,4,11500
946,11,washburn,2016,2016/11/4,4,1031
21738,11,washington,2016,2016/11/4,4,22568
75705,11,waukesha,2016,2016/11/4,4,79362
3509,11,waupaca,2016,2016/11/4,4,3791
1037,11,waushara,2016,2016/11/4,4,1200
23469,11,winnebago,2016,2016/11/4,4,24454
6304,11,wood,2016,2016/11/4,4,6691
200,10,adams,2016,2016/10/14,14,323
179,10,ashland,2016,2016/10/14,14,307
516,10,barron,2016,2016/10/14,14,940
305,10,bayfield,2016,2016/10/14,14,424
8039,10,brown,2016,2016/10/14,14,11786
87,10,buffalo,2016,2016/10/14,14,174
255,10,burnett,2016,2016/10/14,14,431
754,10,calumet,2016,2016/10/14,14,1140
826,10,chippewa,2016,2016/10/14,14,1537
144,10,clark,2016,2016/10/14,14,297
1198,10,columbia,2016,2016/10/14,14,1698
146,10,crawford,2016,2016/10/14,14,266
21719,10,dane,2016,2016/10/14,14,30286
987,10,dodge,2016,2016/10/14,14,1548
590,10,door,2016,2016/10/14,14,937
1154,10,douglas,2016,2016/10/14,14,1676
568,10,dunn,2016,2016/10/14,14,918
2969,10,eau claire,2016,2016/10/14,14,3899
67,10,florence,2016,2016/10/14,14,110
2185,10,fond du lac,2016,2016/10/14,14,3288
146,10,forest,2016,2016/10/14,14,228
584,10,grant,2016,2016/10/14,14,934
247,10,green,2016,2016/10/14,14,509
231,10,green lake,2016,2016/10/14,14,392
456,10,iowa,2016,2016/10/14,14,708
162,10,iron,2016,2016/10/14,14,266
110,10,jackson,2016,2016/10/14,14,216
1410,10,jefferson,2016,2016/10/14,14,2112
256,10,juneau,2016,2016/10/14,14,521
6343,10,kenosha,2016,2016/10/14,14,8391
209,10,kewaunee,2016,2016/10/14,14,376
1103,10,la crosse,2016,2016/10/14,14,2592
98,10,lafayette,2016,2016/10/14,14,239
257,10,langlade,2016,2016/10/14,14,449
368,10,lincoln,2016,2016/10/14,14,604
1706,10,manitowoc,2016,2016/10/14,14,2586
3511,10,marathon,2016,2016/10/14,14,5007
737,10,marinette,2016,2016/10/14,14,1138
195,10,marquette,2016,2016/10/14,14,314
31,10,menominee,2016,2016/10/14,14,33
17825,10,milwaukee,2016,2016/10/14,14,28862
350,10,monroe,2016,2016/10/14,14,762
606,10,oconto,2016,2016/10/14,14,990
724,10,oneida,2016,2016/10/14,14,1154
4668,10,outagamie,2016,2016/10/14,14,7036
2884,10,ozaukee,2016,2016/10/14,14,4533
42,10,pepin,2016,2016/10/14,14,100
687,10,pierce,2016,2016/10/14,14,1096
415,10,polk,2016,2016/10/14,14,700
2633,10,portage,2016,2016/10/14,14,3274
123,10,price,2016,2016/10/14,14,258
4659,10,racine,2016,2016/10/14,14,7205
143,10,richland,2016,2016/10/14,14,216
3573,10,rock,2016,2016/10/14,14,4972
41,10,rusk,2016,2016/10/14,14,117
1058,10,sauk,2016,2016/10/14,14,1625
390,10,sawyer,2016,2016/10/14,14,667
592,10,shawano,2016,2016/10/14,14,946
2906,10,sheboygan,2016,2016/10/14,14,4115
1555,10,st. croix,2016,2016/10/14,14,2482
181,10,taylor,2016,2016/10/14,14,394
90,10,trempealeau,2016,2016/10/14,14,204
195,10,vernon,2016,2016/10/14,14,434
483,10,vilas,2016,2016/10/14,14,894
1681,10,walworth,2016,2016/10/14,14,3125
284,10,washburn,2016,2016/10/14,14,464
2889,10,washington,2016,2016/10/14,14,4883
7990,10,waukesha,2016,2016/10/14,14,15382
645,10,waupaca,2016,2016/10/14,14,1088
342,10,waushara,2016,2016/10/14,14,615
4072,10,winnebago,2016,2016/10/14,14,6203
1573,10,wood,2016,2016/10/14,14,2249
896,11,adams,2016,2016/11/1,1,992
710,11,ashland,2016,2016/11/1,1,804
2163,11,barron,2016,2016/11/1,1,2436
782,11,bayfield,2016,2016/11/1,1,929
27454,11,brown,2016,2016/11/1,1,29583
364,11,buffalo,2016,2016/11/1,1,448
687,11,burnett,2016,2016/11/1,1,820
3134,11,calumet,2016,2016/11/1,1,3422
3957,11,chippewa,2016,2016/11/1,1,4394
557,11,clark,2016,2016/11/1,1,674
3739,11,columbia,2016,2016/11/1,1,4045
471,11,crawford,2016,2016/11/1,1,581
76135,11,dane,2016,2016/11/1,1,81959
3938,11,dodge,2016,2016/11/1,1,4320
2480,11,door,2016,2016/11/1,1,2798
3284,11,douglas,2016,2016/11/1,1,3622
1756,11,dunn,2016,2016/11/1,1,2041
8942,11,eau claire,2016,2016/11/1,1,9544
182,11,florence,2016,2016/11/1,1,222
6274,11,fond du lac,2016,2016/11/1,1,7264
392,11,forest,2016,2016/11/1,1,439
2057,11,grant,2016,2016/11/1,1,2555
1725,11,green,2016,2016/11/1,1,1997
712,11,green lake,2016,2016/11/1,1,846
1526,11,iowa,2016,2016/11/1,1,1669
423,11,iron,2016,2016/11/1,1,499
453,11,jackson,2016,2016/11/1,1,552
5882,11,jefferson,2016,2016/11/1,1,6446
969,11,juneau,2016,2016/11/1,1,1124
19326,11,kenosha,2016,2016/11/1,1,20520
826,11,kewaunee,2016,2016/11/1,1,952
14384,11,la crosse,2016,2016/11/1,1,15134
407,11,lafayette,2016,2016/11/1,1,484
747,11,langlade,2016,2016/11/1,1,893
1079,11,lincoln,2016,2016/11/1,1,1334
5552,11,manitowoc,2016,2016/11/1,1,6027
10924,11,marathon,2016,2016/11/1,1,11813
2274,11,marinette,2016,2016/11/1,1,2541
609,11,marquette,2016,2016/11/1,1,690
96,11,menominee,2016,2016/11/1,1,99
80792,11,milwaukee,2016,2016/11/1,1,87196
2027,11,monroe,2016,2016/11/1,1,2267
1788,11,oconto,2016,2016/11/1,1,2071
2303,11,oneida,2016,2016/11/1,1,2709
21549,11,outagamie,2016,2016/11/1,1,23123
13568,11,ozaukee,2016,2016/11/1,1,14572
169,11,pepin,2016,2016/11/1,1,262
2486,11,pierce,2016,2016/11/1,1,2922
1359,11,polk,2016,2016/11/1,1,1600
8216,11,portage,2016,2016/11/1,1,8656
439,11,price,2016,2016/11/1,1,564
19888,11,racine,2016,2016/11/1,1,21338
490,11,richland,2016,2016/11/1,1,578
12412,11,rock,2016,2016/11/1,1,13279
317,11,rusk,2016,2016/11/1,1,424
4128,11,sauk,2016,2016/11/1,1,4542
1146,11,sawyer,2016,2016/11/1,1,1296
1874,11,shawano,2016,2016/11/1,1,2118
9140,11,sheboygan,2016,2016/11/1,1,9920
6598,11,st. croix,2016,2016/11/1,1,7366
652,11,taylor,2016,2016/11/1,1,791
734,11,trempealeau,2016,2016/11/1,1,866
861,11,vernon,2016,2016/11/1,1,1102
2092,11,vilas,2016,2016/11/1,1,2319
7759,11,walworth,2016,2016/11/1,1,8733
742,11,washburn,2016,2016/11/1,1,878
15982,11,washington,2016,2016/11/1,1,17139
54681,11,waukesha,2016,2016/11/1,1,59512
2813,11,waupaca,2016,2016/11/1,1,3126
892,11,waushara,2016,2016/11/1,1,1067
17556,11,winnebago,2016,2016/11/1,1,18725
4892,11,wood,2016,2016/11/1,1,5360
43,10,adams,2018,2018/10/1,1,137
36,10,ashland,2018,2018/10/1,1,168
81,10,barron,2018,2018/10/1,1,415
47,10,bayfield,2018,2018/10/1,1,207
1126,10,brown,2018,2018/10/1,1,5063
11,10,buffalo,2018,2018/10/1,1,90
25,10,burnett,2018,2018/10/1,1,152
86,10,calumet,2018,2018/10/1,1,616
159,10,chippewa,2018,2018/10/1,1,851
12,10,clark,2018,2018/10/1,1,158
173,10,columbia,2018,2018/10/1,1,687
36,10,crawford,2018,2018/10/1,1,119
1752,10,dane,2018,2018/10/1,1,9442
187,10,dodge,2018,2018/10/1,1,955
47,10,door,2018,2018/10/1,1,577
248,10,douglas,2018,2018/10/1,1,935
128,10,dunn,2018,2018/10/1,1,421
288,10,eau claire,2018,2018/10/1,1,1365
21,10,florence,2018,2018/10/1,1,51
345,10,fond du lac,2018,2018/10/1,1,1512
48,10,forest,2018,2018/10/1,1,169
74,10,grant,2018,2018/10/1,1,374
38,10,green,2018,2018/10/1,1,298
51,10,green lake,2018,2018/10/1,1,173
22,10,iowa,2018,2018/10/1,1,271
51,10,iron,2018,2018/10/1,1,117
6,10,jackson,2018,2018/10/1,1,63
166,10,jefferson,2018,2018/10/1,1,717
18,10,juneau,2018,2018/10/1,1,227
220,10,kenosha,2018,2018/10/1,1,2877
103,10,kewaunee,2018,2018/10/1,1,328
236,10,la crosse,2018,2018/10/1,1,1650
19,10,lafayette,2018,2018/10/1,1,108
47,10,langlade,2018,2018/10/1,1,211
47,10,lincoln,2018,2018/10/1,1,342
321,10,manitowoc,2018,2018/10/1,1,1266
549,10,marathon,2018,2018/10/1,1,2260
142,10,marinette,2018,2018/10/1,1,524
16,10,marquette,2018,2018/10/1,1,114
7,10,menominee,2018,2018/10/1,1,9
3481,10,milwaukee,2018,2018/10/1,1,15840
55,10,monroe,2018,2018/10/1,1,339
129,10,oconto,2018,2018/10/1,1,394
130,10,oneida,2018,2018/10/1,1,805
498,10,outagamie,2018,2018/10/1,1,2545
456,10,ozaukee,2018,2018/10/1,1,1904
10,10,pepin,2018,2018/10/1,1,34
60,10,pierce,2018,2018/10/1,1,304
72,10,polk,2018,2018/10/1,1,346
208,10,portage,2018,2018/10/1,1,854
26,10,price,2018,2018/10/1,1,141
354,10,racine,2018,2018/10/1,1,3522
2,10,richland,2018,2018/10/1,1,44
360,10,rock,2018,2018/10/1,1,1871
10,10,rusk,2018,2018/10/1,1,105
150,10,st. croix,2018,2018/10/1,1,917
156,10,sauk,2018,2018/10/1,1,997
85,10,sawyer,2018,2018/10/1,1,259
64,10,shawano,2018,2018/10/1,1,399
497,10,sheboygan,2018,2018/10/1,1,1829
32,10,taylor,2018,2018/10/1,1,140
10,10,trempealeau,2018,2018/10/1,1,57
13,10,vernon,2018,2018/10/1,1,175
191,10,vilas,2018,2018/10/1,1,543
218,10,walworth,2018,2018/10/1,1,1776
33,10,washburn,2018,2018/10/1,1,202
329,10,washington,2018,2018/10/1,1,2216
1635,10,waukesha,2018,2018/10/1,1,8396
163,10,waupaca,2018,2018/10/1,1,622
55,10,waushara,2018,2018/10/1,1,240
544,10,winnebago,2018,2018/10/1,1,2670
251,10,wood,2018,2018/10/1,1,1030
33,9,adams,2018,2018/9/28,28,136
29,9,ashland,2018,2018/9/28,28,156
62,9,barron,2018,2018/9/28,28,393
40,9,bayfield,2018,2018/9/28,28,200
934,9,brown,2018,2018/9/28,28,4951
10,9,buffalo,2018,2018/9/28,28,89
21,9,burnett,2018,2018/9/28,28,113
62,9,calumet,2018,2018/9/28,28,594
126,9,chippewa,2018,2018/9/28,28,834
9,9,clark,2018,2018/9/28,28,158
144,9,columbia,2018,2018/9/28,28,666
36,9,crawford,2018,2018/9/28,28,119
1399,9,dane,2018,2018/9/28,28,9056
176,9,dodge,2018,2018/9/28,28,925
45,9,door,2018,2018/9/28,28,572
197,9,douglas,2018,2018/9/28,28,913
115,9,dunn,2018,2018/9/28,28,411
218,9,eau claire,2018,2018/9/28,28,1329
16,9,florence,2018,2018/9/28,28,49
277,9,fond du lac,2018,2018/9/28,28,1464
35,9,forest,2018,2018/9/28,28,165
68,9,grant,2018,2018/9/28,28,369
28,9,green,2018,2018/9/28,28,292
50,9,green lake,2018,2018/9/28,28,173
19,9,iowa,2018,2018/9/28,28,269
46,9,iron,2018,2018/9/28,28,115
3,9,jackson,2018,2018/9/28,28,58
141,9,jefferson,2018,2018/9/28,28,704
16,9,juneau,2018,2018/9/28,28,223
186,9,kenosha,2018,2018/9/28,28,2839
98,9,kewaunee,2018,2018/9/28,28,327
188,9,la crosse,2018,2018/9/28,28,1621
18,9,lafayette,2018,2018/9/28,28,104
38,9,langlade,2018,2018/9/28,28,207
38,9,lincoln,2018,2018/9/28,28,338
266,9,manitowoc,2018,2018/9/28,28,1212
459,9,marathon,2018,2018/9/28,28,2199
131,9,marinette,2018,2018/9/28,28,512
14,9,marquette,2018,2018/9/28,28,113
5,9,menominee,2018,2018/9/28,28,7
2658,9,milwaukee,2018,2018/9/28,28,15391
52,9,monroe,2018,2018/9/28,28,336
112,9,oconto,2018,2018/9/28,28,387
101,9,oneida,2018,2018/9/28,28,780
388,9,outagamie,2018,2018/9/28,28,2468
371,9,ozaukee,2018,2018/9/28,28,1846
10,9,pepin,2018,2018/9/28,28,34
48,9,pierce,2018,2018/9/28,28,288
62,9,polk,2018,2018/9/28,28,306
177,9,portage,2018,2018/9/28,28,839
18,9,price,2018,2018/9/28,28,133
198,9,racine,2018,2018/9/28,28,3500
1,9,richland,2018,2018/9/28,28,44
300,9,rock,2018,2018/9/28,28,1824
10,9,rusk,2018,2018/9/28,28,105
136,9,st. croix,2018,2018/9/28,28,897
133,9,sauk,2018,2018/9/28,28,954
79,9,sawyer,2018,2018/9/28,28,252
54,9,shawano,2018,2018/9/28,28,393
395,9,sheboygan,2018,2018/9/28,28,1791
25,9,taylor,2018,2018/9/28,28,132
8,9,trempealeau,2018,2018/9/28,28,55
12,9,vernon,2018,2018/9/28,28,170
152,9,vilas,2018,2018/9/28,28,479
190,9,walworth,2018,2018/9/28,28,1738
29,9,washburn,2018,2018/9/28,28,198
257,9,washington,2018,2018/9/28,28,2174
1304,9,waukesha,2018,2018/9/28,28,8180
130,9,waupaca,2018,2018/9/28,28,609
39,9,waushara,2018,2018/9/28,28,237
383,9,winnebago,2018,2018/9/28,28,2618
196,9,wood,2018,2018/9/28,28,995
57,10,adams,2018,2018/10/3,3,176
60,10,ashland,2018,2018/10/3,3,194
118,10,barron,2018,2018/10/3,3,443
86,10,bayfield,2018,2018/10/3,3,243
1698,10,brown,2018,2018/10/3,3,5379
30,10,buffalo,2018,2018/10/3,3,103
42,10,burnett,2018,2018/10/3,3,192
186,10,calumet,2018,2018/10/3,3,662
261,10,chippewa,2018,2018/10/3,3,898
43,10,clark,2018,2018/10/3,3,181
263,10,columbia,2018,2018/10/3,3,762
46,10,crawford,2018,2018/10/3,3,131
2543,10,dane,2018,2018/10/3,3,10174
294,10,dodge,2018,2018/10/3,3,1033
107,10,door,2018,2018/10/3,3,616
359,10,douglas,2018,2018/10/3,3,974
168,10,dunn,2018,2018/10/3,3,460
393,10,eau claire,2018,2018/10/3,3,1459
25,10,florence,2018,2018/10/3,3,54
526,10,fond du lac,2018,2018/10/3,3,1687
59,10,forest,2018,2018/10/3,3,178
108,10,grant,2018,2018/10/3,3,410
72,10,green,2018,2018/10/3,3,322
67,10,green lake,2018,2018/10/3,3,192
43,10,iowa,2018,2018/10/3,3,290
65,10,iron,2018,2018/10/3,3,144
13,10,jackson,2018,2018/10/3,3,73
237,10,jefferson,2018,2018/10/3,3,868
32,10,juneau,2018,2018/10/3,3,230
1000,10,kenosha,2018,2018/10/3,3,3371
139,10,kewaunee,2018,2018/10/3,3,339
393,10,la crosse,2018,2018/10/3,3,1733
27,10,lafayette,2018,2018/10/3,3,141
61,10,langlade,2018,2018/10/3,3,225
84,10,lincoln,2018,2018/10/3,3,382
500,10,manitowoc,2018,2018/10/3,3,1371
835,10,marathon,2018,2018/10/3,3,2467
224,10,marinette,2018,2018/10/3,3,568
37,10,marquette,2018,2018/10/3,3,144
16,10,menominee,2018,2018/10/3,3,19
5419,10,milwaukee,2018,2018/10/3,3,17103
98,10,monroe,2018,2018/10/3,3,376
169,10,oconto,2018,2018/10/3,3,428
251,10,oneida,2018,2018/10/3,3,883
741,10,outagamie,2018,2018/10/3,3,2750
669,10,ozaukee,2018,2018/10/3,3,2097
14,10,pepin,2018,2018/10/3,3,38
79,10,pierce,2018,2018/10/3,3,407
118,10,polk,2018,2018/10/3,3,393
413,10,portage,2018,2018/10/3,3,1048
49,10,price,2018,2018/10/3,3,156
686,10,racine,2018,2018/10/3,3,3732
10,10,richland,2018,2018/10/3,3,51
473,10,rock,2018,2018/10/3,3,2001
32,10,rusk,2018,2018/10/3,3,130
278,10,st. croix,2018,2018/10/3,3,1088
243,10,sauk,2018,2018/10/3,3,1054
122,10,sawyer,2018,2018/10/3,3,332
115,10,shawano,2018,2018/10/3,3,423
805,10,sheboygan,2018,2018/10/3,3,2098
43,10,taylor,2018,2018/10/3,3,157
11,10,trempealeau,2018,2018/10/3,3,59
33,10,vernon,2018,2018/10/3,3,267
238,10,vilas,2018,2018/10/3,3,591
362,10,walworth,2018,2018/10/3,3,1910
68,10,washburn,2018,2018/10/3,3,237
599,10,washington,2018,2018/10/3,3,2390
2404,10,waukesha,2018,2018/10/3,3,8998
220,10,waupaca,2018,2018/10/3,3,684
77,10,waushara,2018,2018/10/3,3,282
828,10,winnebago,2018,2018/10/3,3,2906
351,10,wood,2018,2018/10/3,3,1158
82,10,adams,2018,2018/10/8,8,201
83,10,ashland,2018,2018/10/8,8,207
184,10,barron,2018,2018/10/8,8,514
125,10,bayfield,2018,2018/10/8,8,285
2313,10,brown,2018,2018/10/8,8,5848
40,10,buffalo,2018,2018/10/8,8,112
78,10,burnett,2018,2018/10/8,8,227
278,10,calumet,2018,2018/10/8,8,756
374,10,chippewa,2018,2018/10/8,8,1023
64,10,clark,2018,2018/10/8,8,198
371,10,columbia,2018,2018/10/8,8,884
54,10,crawford,2018,2018/10/8,8,145
3749,10,dane,2018,2018/10/8,8,11468
454,10,dodge,2018,2018/10/8,8,1146
204,10,door,2018,2018/10/8,8,658
510,10,douglas,2018,2018/10/8,8,1047
226,10,dunn,2018,2018/10/8,8,516
513,10,eau claire,2018,2018/10/8,8,1610
28,10,florence,2018,2018/10/8,8,57
753,10,fond du lac,2018,2018/10/8,8,1900
79,10,forest,2018,2018/10/8,8,193
135,10,grant,2018,2018/10/8,8,453
129,10,green,2018,2018/10/8,8,399
83,10,green lake,2018,2018/10/8,8,215
105,10,iowa,2018,2018/10/8,8,335
92,10,iron,2018,2018/10/8,8,165
18,10,jackson,2018,2018/10/8,8,106
348,10,jefferson,2018,2018/10/8,8,969
42,10,juneau,2018,2018/10/8,8,243
1745,10,kenosha,2018,2018/10/8,8,4070
163,10,kewaunee,2018,2018/10/8,8,357
551,10,la crosse,2018,2018/10/8,8,1863
39,10,lafayette,2018,2018/10/8,8,151
89,10,langlade,2018,2018/10/8,8,255
131,10,lincoln,2018,2018/10/8,8,417
693,10,manitowoc,2018,2018/10/8,8,1549
1233,10,marathon,2018,2018/10/8,8,2778
288,10,marinette,2018,2018/10/8,8,627
48,10,marquette,2018,2018/10/8,8,174
23,10,menominee,2018,2018/10/8,8,25
8085,10,milwaukee,2018,2018/10/8,8,18998
142,10,monroe,2018,2018/10/8,8,432
220,10,oconto,2018,2018/10/8,8,493
368,10,oneida,2018,2018/10/8,8,1010
1060,10,outagamie,2018,2018/10/8,8,3098
953,10,ozaukee,2018,2018/10/8,8,2360
16,10,pepin,2018,2018/10/8,8,52
