fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
28061,county,G,CST,67928,28628,10,0.5882000000000001,17,25002,False,,MS,5,0.001945,False,mississippi,governor
28063,county,G,CST,67928,28628,0,0.0,12,25002,False,,MS,0,0.0,False,mississippi,governor
28063,county,G,Dem,27770,27160,0,0.0,12,25002,False,,MS,0,0.0,False,mississippi,governor
28063,county,G,GOP,64539,27165,0,0.0,12,25002,False,,MS,0,0.0,False,mississippi,governor
28063,county,G,Ind,67929,28638,0,0.0,12,25002,False,,MS,0,0.0,False,mississippi,governor
28065,county,G,Dem,27770,27160,2,0.1176,17,25002,False,,MS,215,0.684713,False,mississippi,governor
28065,county,G,GOP,64539,27165,2,0.1176,17,25002,False,,MS,96,0.305732,False,mississippi,governor
28065,county,G,Ind,67929,28638,2,0.1176,17,25002,False,,MS,2,0.006369,False,mississippi,governor
28065,county,G,CST,67928,28628,2,0.1176,17,25002,False,,MS,1,0.003185,False,mississippi,governor
28067,county,G,GOP,64539,27165,1,0.027000000000000003,37,25002,False,,MS,435,0.861386,False,mississippi,governor
28067,county,G,Dem,27770,27160,1,0.027000000000000003,37,25002,False,,MS,59,0.116832,False,mississippi,governor
28067,county,G,Ind,67929,28638,1,0.027000000000000003,37,25002,False,,MS,9,0.017822,False,mississippi,governor
28067,county,G,CST,67928,28628,1,0.027000000000000003,37,25002,False,,MS,2,0.00396,False,mississippi,governor
28069,county,G,CST,67928,28628,0,0.0,14,25002,False,,MS,0,0.0,False,mississippi,governor
28069,county,G,Dem,27770,27160,0,0.0,14,25002,False,,MS,0,0.0,False,mississippi,governor
28069,county,G,GOP,64539,27165,0,0.0,14,25002,False,,MS,0,0.0,False,mississippi,governor
28069,county,G,Ind,67929,28638,0,0.0,14,25002,False,,MS,0,0.0,False,mississippi,governor
28071,county,G,CST,67928,28628,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28071,county,G,Dem,27770,27160,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28071,county,G,GOP,64539,27165,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28071,county,G,Ind,67929,28638,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28073,county,G,CST,67928,28628,0,0.0,23,25002,False,,MS,0,0.0,False,mississippi,governor
28073,county,G,Dem,27770,27160,0,0.0,23,25002,False,,MS,0,0.0,False,mississippi,governor
28073,county,G,GOP,64539,27165,0,0.0,23,25002,False,,MS,0,0.0,False,mississippi,governor
28073,county,G,Ind,67929,28638,0,0.0,23,25002,False,,MS,0,0.0,False,mississippi,governor
28075,county,G,GOP,64539,27165,1,0.025,40,25002,False,,MS,484,0.645333,False,mississippi,governor
28075,county,G,Dem,27770,27160,1,0.025,40,25002,False,,MS,255,0.34,False,mississippi,governor
28075,county,G,Ind,67929,28638,1,0.025,40,25002,False,,MS,11,0.014667,False,mississippi,governor
28075,county,G,CST,67928,28628,1,0.025,40,25002,False,,MS,0,0.0,False,mississippi,governor
28077,county,G,GOP,64539,27165,5,0.20829999999999999,24,25002,False,,MS,403,0.756098,False,mississippi,governor
28077,county,G,Dem,27770,27160,5,0.20829999999999999,24,25002,False,,MS,122,0.228893,False,mississippi,governor
28077,county,G,Ind,67929,28638,5,0.20829999999999999,24,25002,False,,MS,7,0.013133,False,mississippi,governor
28077,county,G,CST,67928,28628,5,0.20829999999999999,24,25002,False,,MS,1,0.001876,False,mississippi,governor
28079,county,G,GOP,64539,27165,2,0.10529999999999999,19,25002,False,,MS,126,0.504,False,mississippi,governor
28079,county,G,Dem,27770,27160,2,0.10529999999999999,19,25002,False,,MS,121,0.484,False,mississippi,governor
28079,county,G,Ind,67929,28638,2,0.10529999999999999,19,25002,False,,MS,2,0.008,False,mississippi,governor
28079,county,G,CST,67928,28628,2,0.10529999999999999,19,25002,False,,MS,1,0.004,False,mississippi,governor
28081,county,G,CST,67928,28628,0,0.0,36,25002,False,,MS,0,0.0,False,mississippi,governor
28081,county,G,Dem,27770,27160,0,0.0,36,25002,False,,MS,0,0.0,False,mississippi,governor
28081,county,G,GOP,64539,27165,0,0.0,36,25002,False,,MS,0,0.0,False,mississippi,governor
28081,county,G,Ind,67929,28638,0,0.0,36,25002,False,,MS,0,0.0,False,mississippi,governor
28083,county,G,CST,67928,28628,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28083,county,G,Dem,27770,27160,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28083,county,G,GOP,64539,27165,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28083,county,G,Ind,67929,28638,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
28085,county,G,Dem,27770,27160,13,0.4333,30,25002,False,,MS,1463,0.522313,False,mississippi,governor
28085,county,G,GOP,64539,27165,13,0.4333,30,25002,False,,MS,1308,0.466976,False,mississippi,governor
28085,county,G,Ind,67929,28638,13,0.4333,30,25002,False,,MS,24,0.008568,False,mississippi,governor
28085,county,G,CST,67928,28628,13,0.4333,30,25002,False,,MS,6,0.002142,False,mississippi,governor
28087,county,G,GOP,64539,27165,1,0.05,20,25002,False,,MS,1464,0.784987,False,mississippi,governor
28087,county,G,Dem,27770,27160,1,0.05,20,25002,False,,MS,378,0.202681,False,mississippi,governor
28087,county,G,Ind,67929,28638,1,0.05,20,25002,False,,MS,17,0.009115,False,mississippi,governor
28087,county,G,CST,67928,28628,1,0.05,20,25002,False,,MS,6,0.003217,False,mississippi,governor
28089,county,G,Dem,27770,27160,2,0.04650000000000001,43,25002,False,,MS,341,0.757778,False,mississippi,governor
28089,county,G,GOP,64539,27165,2,0.04650000000000001,43,25002,False,,MS,105,0.233333,False,mississippi,governor
28089,county,G,Ind,67929,28638,2,0.04650000000000001,43,25002,False,,MS,3,0.006667,False,mississippi,governor
28089,county,G,CST,67928,28628,2,0.04650000000000001,43,25002,False,,MS,1,0.002222,False,mississippi,governor
28091,county,G,GOP,64539,27165,4,0.1818,22,25002,False,,MS,500,0.509684,False,mississippi,governor
28091,county,G,Dem,27770,27160,4,0.1818,22,25002,False,,MS,462,0.470948,False,mississippi,governor
28091,county,G,Ind,67929,28638,4,0.1818,22,25002,False,,MS,16,0.01631,False,mississippi,governor
28091,county,G,CST,67928,28628,4,0.1818,22,25002,False,,MS,3,0.003058,False,mississippi,governor
28093,county,G,Dem,27770,27160,4,0.16670000000000001,24,25002,False,,MS,1030,0.718772,False,mississippi,governor
28093,county,G,GOP,64539,27165,4,0.16670000000000001,24,25002,False,,MS,384,0.267969,False,mississippi,governor
28093,county,G,Ind,67929,28638,4,0.16670000000000001,24,25002,False,,MS,15,0.010468,False,mississippi,governor
28093,county,G,CST,67928,28628,4,0.16670000000000001,24,25002,False,,MS,4,0.002791,False,mississippi,governor
28095,county,G,Dem,27770,27160,5,0.1923,26,25002,False,,MS,591,0.553889,False,mississippi,governor
28095,county,G,GOP,64539,27165,5,0.1923,26,25002,False,,MS,470,0.440487,False,mississippi,governor
28095,county,G,CST,67928,28628,5,0.1923,26,25002,False,,MS,3,0.002812,False,mississippi,governor
28095,county,G,Ind,67929,28638,5,0.1923,26,25002,False,,MS,3,0.002812,False,mississippi,governor
28097,county,G,GOP,64539,27165,6,0.4,15,25002,False,,MS,387,0.51738,False,mississippi,governor
28097,county,G,Dem,27770,27160,6,0.4,15,25002,False,,MS,350,0.467914,False,mississippi,governor
28097,county,G,Ind,67929,28638,6,0.4,15,25002,False,,MS,9,0.012032,False,mississippi,governor
28097,county,G,CST,67928,28628,6,0.4,15,25002,False,,MS,2,0.002674,False,mississippi,governor
28099,county,G,GOP,64539,27165,1,0.037000000000000005,27,25002,False,,MS,147,0.844828,False,mississippi,governor
28099,county,G,Dem,27770,27160,1,0.037000000000000005,27,25002,False,,MS,26,0.149425,False,mississippi,governor
28099,county,G,CST,67928,28628,1,0.037000000000000005,27,25002,False,,MS,1,0.005747,False,mississippi,governor
28099,county,G,Ind,67929,28638,1,0.037000000000000005,27,25002,False,,MS,0,0.0,False,mississippi,governor
28101,county,G,CST,67928,28628,0,0.0,16,25002,False,,MS,0,0.0,False,mississippi,governor
28101,county,G,Dem,27770,27160,0,0.0,16,25002,False,,MS,0,0.0,False,mississippi,governor
28101,county,G,GOP,64539,27165,0,0.0,16,25002,False,,MS,0,0.0,False,mississippi,governor
28101,county,G,Ind,67929,28638,0,0.0,16,25002,False,,MS,0,0.0,False,mississippi,governor
28103,county,G,CST,67928,28628,0,0.0,8,25002,False,,MS,0,0.0,False,mississippi,governor
28103,county,G,Dem,27770,27160,0,0.0,8,25002,False,,MS,0,0.0,False,mississippi,governor
28103,county,G,GOP,64539,27165,0,0.0,8,25002,False,,MS,0,0.0,False,mississippi,governor
28103,county,G,Ind,67929,28638,0,0.0,8,25002,False,,MS,0,0.0,False,mississippi,governor
28105,county,G,CST,67928,28628,0,0.0,20,25002,False,,MS,0,0.0,False,mississippi,governor
28105,county,G,Dem,27770,27160,0,0.0,20,25002,False,,MS,0,0.0,False,mississippi,governor
28105,county,G,GOP,64539,27165,0,0.0,20,25002,False,,MS,0,0.0,False,mississippi,governor
28105,county,G,Ind,67929,28638,0,0.0,20,25002,False,,MS,0,0.0,False,mississippi,governor
28107,county,G,Dem,27770,27160,1,0.047599999999999996,21,25002,False,,MS,605,0.698614,False,mississippi,governor
